a e inc Omega argPeri meanAnomaly H j type inner outer epoch objId g sed_filename
38.829 0.053 23.138 43.903999999999996 24.054000000000002 221.77900000000002 7.99 40.4 classical i 0 53157.0 4185 0.15 TNO.dat
48.391999999999996 0.153 33.09 183.18 326.472 170.44299999999998 7.98 55.7 classical o 0 53157.0 4186 0.15 TNO.dat
72.193 0.469 10.46 123.434 139.275 266.335 7.87 87.81 classical o 0 53157.0 4187 0.15 TNO.dat
53.068000000000005 0.212 19.206 300.41 97.072 146.67700000000002 7.91 63.05 resonant 7 3 53157.0 4188 0.15 TNO.dat
69.811 0.51 17.583 287.091 84.604 32.086 7.15 50.13 classical o 0 53157.0 4189 0.15 TNO.dat
43.075 0.111 3.082 92.551 93.55 275.55 7.61 43.14 classical m h 53157.0 4190 0.15 TNO.dat
53.431999999999995 0.24600000000000002 40.236 348.07599999999996 52.148 338.72900000000004 8.19 41.81 classical o 0 53157.0 4191 0.15 TNO.dat
52.846000000000004 0.314 16.854 199.165 64.096 204.625 8.23 68.57 resonant 7 3 53157.0 4192 0.15 TNO.dat
43.961000000000006 0.066 1.766 118.824 67.758 78.428 8.28 43.57 classical m k 53157.0 4193 0.15 TNO.dat
45.632 0.146 9.001 4.317 262.60400000000004 86.81200000000001 8.1 46.23 classical m h 53157.0 4194 0.15 TNO.dat
42.691 0.022000000000000002 1.8430000000000002 43.50899999999999 255.908 14.595999999999998 8.34 41.78 classical m s 53157.0 4195 0.15 TNO.dat
104.417 0.632 32.292 325.742 353.455 128.644 8.18 160.34 classical o 0 53157.0 4196 0.15 TNO.dat
44.028999999999996 0.083 25.186999999999998 177.847 74.289 285.091 8.19 43.37 classical m h 53157.0 4197 0.15 TNO.dat
46.181000000000004 0.040999999999999995 2.552 78.072 161.398 277.073 8.12 46.02 classical m s 53157.0 4198 0.15 TNO.dat
41.928000000000004 0.14 19.005 207.46400000000003 61.103 79.922 7.97 41.72 classical m h 53157.0 4199 0.15 TNO.dat
72.5 0.47100000000000003 12.814 101.962 236.988 215.385 8.07 103.61 classical o 0 53157.0 4200 0.15 TNO.dat
60.358000000000004 0.365 18.062 316.642 174.72400000000002 7.665 7.78 38.83 classical o 0 53157.0 4201 0.15 TNO.dat
42.613 0.034 5.586 92.876 262.45599999999996 354.233 8.44 41.16 classical m s 53157.0 4202 0.15 TNO.dat
44.559 0.052000000000000005 2.7739999999999996 135.408 289.788 261.246 8.22 45.03 classical m s 53157.0 4203 0.15 TNO.dat
90.345 0.629 10.39 24.886 140.57 119.816 8.11 135.12 scattering 0 0 53157.0 4204 0.15 TNO.dat
45.343 0.017 5.684 64.486 83.637 310.926 7.87 44.84 classical m s 53157.0 4205 0.15 TNO.dat
458.86400000000003 0.92 11.703 83.04899999999999 184.32 97.43700000000001 6.94 756.6 classical o 0 53157.0 4206 0.15 TNO.dat
46.263000000000005 0.013000000000000001 5.644 74.007 35.111999999999995 126.65799999999999 8.32 46.61 classical m s 53157.0 4207 0.15 TNO.dat
42.181999999999995 0.18600000000000003 34.132 26.748 30.531999999999996 41.13399999999999 7.94 37.06 resonant 5 3 53157.0 4208 0.15 TNO.dat
55.597 0.106 28.555999999999997 322.39799999999997 94.728 194.62400000000002 8.29 61.33 resonant 5 2 53157.0 4209 0.15 TNO.dat
52.615 0.32799999999999996 25.146 125.46 331.209 273.246 7.33 57.05 classical o 0 53157.0 4210 0.15 TNO.dat
44.063 0.078 2.9419999999999997 53.213 300.738 128.11700000000002 8.48 46.34 classical m s 53157.0 4211 0.15 TNO.dat
52.684 0.321 31.136999999999997 297.324 62.519 212.80599999999998 8.39 67.99 classical o 0 53157.0 4212 0.15 TNO.dat
67.74 0.429 34.01 126.947 340.788 10.124 7.89 40.01 classical o 0 53157.0 4213 0.15 TNO.dat
77.65 0.518 23.908 91.34899999999999 223.207 248.195 8.22 105.25 classical o 0 53157.0 4214 0.15 TNO.dat
52.891999999999996 0.26 6.922999999999999 138.334 179.399 64.708 8.35 50.35 resonant 7 3 53157.0 4215 0.15 TNO.dat
79.075 0.513 27.17 34.297 299.639 235.722 8.12 111.19 classical o 0 53157.0 4216 0.15 TNO.dat
43.228 0.057999999999999996 1.3330000000000002 187.207 337.126 58.631 8.38 42.03 classical m s 53157.0 4217 0.15 TNO.dat
52.871 0.292 13.995 27.701999999999998 12.498 343.517 8.42 38.68 resonant 7 3 53157.0 4218 0.15 TNO.dat
39.638000000000005 0.165 33.113 56.875 28.793000000000003 301.435 8.04 37.11 resonant 3 2 53157.0 4219 0.15 TNO.dat
46.968999999999994 0.192 26.829 228.00599999999997 265.137 176.755 7.93 55.97 classical m h 53157.0 4220 0.15 TNO.dat
132.996 0.696 21.2 7.0329999999999995 312.024 325.029 7.63 106.16 classical o 0 53157.0 4221 0.15 TNO.dat
44.676 0.087 4.486000000000001 47.023999999999994 285.819 273.117 8.32 44.8 classical m s 53157.0 4222 0.15 TNO.dat
64.166 0.419 10.725999999999999 222.851 68.84899999999999 176.61 8.3 91.03 classical o 0 53157.0 4223 0.15 TNO.dat
40.101 0.10099999999999999 16.425 42.215 209.95 128.112 8.34 42.82 classical m h 53157.0 4224 0.15 TNO.dat
50.851000000000006 0.258 5.692 170.916 11.014000000000001 215.108 7.75 62.41 classical o 0 53157.0 4225 0.15 TNO.dat
70.457 0.45 3.991 100.375 21.000999999999998 222.416 7.95 97.99 classical o 0 53157.0 4226 0.15 TNO.dat
56.47 0.37 25.48 242.196 152.846 144.659 7.98 75.22 classical o 0 53157.0 4227 0.15 TNO.dat
44.852 0.067 3.037 139.843 292.64599999999996 186.795 7.74 47.83 classical m s 53157.0 4228 0.15 TNO.dat
44.312 0.045 4.659 173.358 198.52700000000002 88.79899999999999 8.41 44.36 classical m k 53157.0 4229 0.15 TNO.dat
44.36 0.046 2.78 145.505 173.734 278.778 8.34 44.14 classical m s 53157.0 4230 0.15 TNO.dat
44.265 0.08 1.261 50.974 221.359 90.105 8.49 44.55 classical m s 53157.0 4231 0.15 TNO.dat
88.363 0.524 15.344000000000001 154.405 95.96700000000001 284.779 8.08 99.78 resonant 5 1 53157.0 4232 0.15 TNO.dat
78.475 0.5760000000000001 10.737 38.774 266.158 25.785999999999998 8.05 50.45 scattering 0 0 53157.0 4233 0.15 TNO.dat
42.729 0.094 34.496 340.12699999999995 170.645 62.937 8.17 41.22 classical m h 53157.0 4234 0.15 TNO.dat
58.187 0.345 32.510999999999996 60.894 11.27 85.64399999999999 7.64 63.3 classical o 0 53157.0 4235 0.15 TNO.dat
39.328 0.134 4.5169999999999995 324.41900000000004 343.04900000000004 314.66 8.47 36.03 resonant 3 2 53157.0 4236 0.15 TNO.dat
46.568000000000005 0.10400000000000001 4.316 130.711 247.933 148.425 8.24 50.81 classical m s 53157.0 4237 0.15 TNO.dat
43.651 0.244 5.586 1.784 28.807 130.516 8.16 51.74 resonant 7 4 53157.0 4238 0.15 TNO.dat
182.375 0.7879999999999999 20.339000000000002 59.758 195.239 43.88399999999999 7.41 180.01 classical o 0 53157.0 4239 0.15 TNO.dat
46.348 0.075 6.131 133.064 278.824 229.76 8.12 48.72 classical m s 53157.0 4240 0.15 TNO.dat
61.135 0.387 5.409 217.18400000000003 267.748 104.936 7.57 74.18 classical o 0 53157.0 4241 0.15 TNO.dat
39.639 0.20600000000000002 15.515 177.18400000000003 324.107 59.03 8.0 36.86 resonant 3 2 53157.0 4242 0.15 TNO.dat
55.986999999999995 0.317 34.88 16.672 165.389 64.862 8.02 53.79 classical o 0 53157.0 4243 0.15 TNO.dat
61.284 0.433 20.546 358.774 114.383 269.008 6.75 71.97 classical o 0 53157.0 4244 0.15 TNO.dat
42.096000000000004 0.076 23.506999999999998 337.42 85.802 144.186 7.61 44.78 classical m h 53157.0 4245 0.15 TNO.dat
44.068000000000005 0.076 3.8280000000000003 115.605 334.199 270.20799999999997 8.39 44.31 classical m k 53157.0 4246 0.15 TNO.dat
118.845 0.674 31.518 260.382 335.667 52.845 8.46 120.9 classical o 0 53157.0 4247 0.15 TNO.dat
90.811 0.5660000000000001 37.027 243.972 55.285 67.048 7.92 98.89 classical o 0 53157.0 4248 0.15 TNO.dat
46.909 0.142 3.1189999999999998 238.924 203.62099999999998 68.27 8.13 45.32 classical m s 53157.0 4249 0.15 TNO.dat
73.336 0.513 15.333 182.893 217.938 59.227 7.99 72.42 classical o 0 53157.0 4250 0.15 TNO.dat
39.431999999999995 0.272 28.728 317.782 14.822000000000001 18.42 7.97 29.71 resonant 3 2 53157.0 4251 0.15 TNO.dat
43.854 0.054000000000000006 5.17 53.815 96.266 299.33299999999997 7.61 42.79 classical m k 53157.0 4252 0.15 TNO.dat
88.39299999999999 0.401 10.237 88.15700000000001 337.361 33.396 6.96 66.24 resonant 5 1 53157.0 4253 0.15 TNO.dat
47.643 0.251 6.226 291.893 59.552 265.529 7.39 51.37 resonant 2 1 53157.0 4254 0.15 TNO.dat
42.918 0.087 36.848 295.199 51.464 198.345 7.99 46.49 classical m h 53157.0 4255 0.15 TNO.dat
46.42 0.226 22.628 23.75 121.555 47.858999999999995 7.63 41.01 classical m h 53157.0 4256 0.15 TNO.dat
239.27700000000002 0.8420000000000001 8.655 15.195 160.752 323.617 8.34 219.65 classical o 0 53157.0 4257 0.15 TNO.dat
58.233999999999995 0.322 4.976 291.63 327.45799999999997 197.39700000000002 8.33 76.48 classical o 0 53157.0 4258 0.15 TNO.dat
70.43 0.494 24.465 44.316 343.64599999999996 206.64 8.48 103.56 classical o 0 53157.0 4259 0.15 TNO.dat
39.268 0.221 22.945999999999998 67.766 241.22799999999998 176.59799999999998 7.97 47.92 resonant 3 2 53157.0 4260 0.15 TNO.dat
44.773 0.203 30.546999999999997 170.407 114.115 66.749 7.62 42.9 classical m h 53157.0 4261 0.15 TNO.dat
48.72 0.212 9.841000000000001 264.122 49.37 62.261 7.24 45.86 classical o 0 53157.0 4262 0.15 TNO.dat
145.341 0.736 21.59 131.216 167.924 208.02200000000002 7.78 248.1 classical o 0 53157.0 4263 0.15 TNO.dat
57.673 0.397 17.988 44.215 108.096 1.9609999999999999 8.36 34.84 classical o 0 53157.0 4264 0.15 TNO.dat
44.505 0.20800000000000002 41.49100000000001 268.745 27.019000000000002 38.798 8.12 38.25 classical m h 53157.0 4265 0.15 TNO.dat
43.977 0.077 1.955 102.869 117.01299999999999 331.11 8.35 41.07 classical m k 53157.0 4266 0.15 TNO.dat
73.251 0.501 24.383000000000003 212.373 322.58299999999997 37.912 7.66 56.95 classical o 0 53157.0 4267 0.15 TNO.dat
62.33 0.43799999999999994 15.672 242.07 14.189 213.222 7.78 87.41 resonant 3 1 53157.0 4268 0.15 TNO.dat
42.383 0.192 10.767999999999999 17.857 200.343 305.139 8.33 38.92 resonant 5 3 53157.0 4269 0.15 TNO.dat
49.119 0.16699999999999998 20.480999999999998 333.457 129.14 187.88 8.19 57.26 classical o 0 53157.0 4270 0.15 TNO.dat
48.239 0.231 29.374000000000002 222.125 103.993 333.777 8.34 38.97 classical o 0 53157.0 4271 0.15 TNO.dat
45.696999999999996 0.076 6.709 57.042 119.351 176.327 8.45 49.16 classical m s 53157.0 4272 0.15 TNO.dat
100.978 0.66 19.577 262.895 4.194 325.988 7.81 77.55 classical o 0 53157.0 4273 0.15 TNO.dat
44.527 0.061 6.591 253.644 319.465 66.29 8.37 43.58 classical m s 53157.0 4274 0.15 TNO.dat
88.97399999999999 0.57 39.361999999999995 253.31799999999998 73.342 319.209 7.69 73.15 classical o 0 53157.0 4275 0.15 TNO.dat
46.6 0.225 13.215 238.50400000000002 198.68099999999998 48.602 8.24 41.31 classical m h 53157.0 4276 0.15 TNO.dat
44.016999999999996 0.11900000000000001 9.568999999999999 64.781 265.893 229.926 8.32 47.71 classical m h 53157.0 4277 0.15 TNO.dat
43.163999999999994 0.098 10.058 219.56 174.084 205.442 8.46 47.05 classical m h 53157.0 4278 0.15 TNO.dat
42.934 0.203 18.56 328.44 70.138 346.18 7.78 34.63 classical m h 53157.0 4279 0.15 TNO.dat
44.513000000000005 0.051 1.308 202.625 151.905 311.094 8.06 43.09 classical m s 53157.0 4280 0.15 TNO.dat
62.358999999999995 0.475 13.404000000000002 178.65 171.1 332.41900000000004 8.47 42.44 resonant 3 1 53157.0 4281 0.15 TNO.dat
79.066 0.516 1.641 191.769 272.13 58.728 8.05 77.83 classical o 0 53157.0 4282 0.15 TNO.dat
75.89399999999999 0.514 29.57 238.722 232.975 162.368 8.23 114.13 classical o 0 53157.0 4283 0.15 TNO.dat
43.078 0.022000000000000002 1.5730000000000002 134.309 22.230999999999998 337.23199999999997 7.48 42.2 classical m s 53157.0 4284 0.15 TNO.dat
61.738 0.414 23.625999999999998 19.324 356.04400000000004 129.874 7.26 82.38 classical o 0 53157.0 4285 0.15 TNO.dat
48.68 0.262 22.592 189.90200000000002 294.987 179.705 8.36 61.44 classical o 0 53157.0 4286 0.15 TNO.dat
49.416000000000004 0.247 26.544 29.23 130.416 256.22700000000003 8.37 54.85 classical o 0 53157.0 4287 0.15 TNO.dat
112.29799999999999 0.687 29.544 116.921 256.036 314.422 7.83 105.28 classical o 0 53157.0 4288 0.15 TNO.dat
69.756 0.467 17.508 51.788999999999994 80.922 252.74599999999998 8.11 89.91 classical o 0 53157.0 4289 0.15 TNO.dat
52.871 0.376 3.903 229.507 182.65599999999998 241.037 7.84 66.77 resonant 7 3 53157.0 4290 0.15 TNO.dat
427.158 0.9159999999999999 11.838 298.244 304.365 359.944 8.26 35.82 classical o 0 53157.0 4291 0.15 TNO.dat
43.099 0.02 4.501 77.172 8.99 334.209 8.2 42.32 classical m s 53157.0 4292 0.15 TNO.dat
52.181999999999995 0.315 14.995 122.413 81.342 55.95399999999999 7.99 47.44 classical o 0 53157.0 4293 0.15 TNO.dat
45.821000000000005 0.18600000000000003 11.413 129.082 215.213 271.935 8.21 47.09 classical m h 53157.0 4294 0.15 TNO.dat
85.75299999999999 0.5720000000000001 8.352 22.158 216.715 191.22299999999998 8.04 134.4 classical o 0 53157.0 4295 0.15 TNO.dat
55.361999999999995 0.434 18.868 296.47900000000004 192.667 310.51599999999996 8.32 48.46 resonant 5 2 53157.0 4296 0.15 TNO.dat
44.308 0.034 1.5590000000000002 73.96600000000001 0.33399999999999996 296.58 8.24 43.67 classical m k 53157.0 4297 0.15 TNO.dat
44.273 0.075 5.6739999999999995 136.82299999999998 236.313 183.382 8.48 47.58 classical m k 53157.0 4298 0.15 TNO.dat
78.925 0.534 17.096 210.68099999999998 281.889 225.523 8.39 115.35 classical o 0 53157.0 4299 0.15 TNO.dat
66.226 0.415 13.802999999999999 270.935 114.115 11.839 8.28 40.41 classical o 0 53157.0 4300 0.15 TNO.dat
44.972 0.12300000000000001 3.299 65.139 116.542 136.933 7.74 49.27 classical m s 53157.0 4301 0.15 TNO.dat
64.686 0.424 17.867 334.086 329.666 87.53200000000001 7.13 74.21 classical o 0 53157.0 4302 0.15 TNO.dat
60.105 0.402 14.343 231.817 20.264 352.69599999999997 8.28 36.49 classical o 0 53157.0 4303 0.15 TNO.dat
43.728 0.040999999999999995 3.1310000000000002 85.325 259.378 222.857 8.49 45.07 classical m s 53157.0 4304 0.15 TNO.dat
46.619 0.071 4.888999999999999 118.96799999999999 147.832 46.191 8.11 44.45 classical m s 53157.0 4305 0.15 TNO.dat
42.891000000000005 0.138 11.905999999999999 162.311 146.862 278.735 6.2 42.8 classical m h 53157.0 4306 0.15 TNO.dat
113.01100000000001 0.6709999999999999 15.960999999999999 229.243 229.83900000000003 298.72 7.66 125.15 classical o 0 53157.0 4307 0.15 TNO.dat
44.173 0.307 13.919 48.542 51.894 274.388 8.19 47.16 scattering 0 0 53157.0 4308 0.15 TNO.dat
59.718 0.381 22.729 86.51700000000001 323.093 227.47799999999998 8.32 78.37 classical o 0 53157.0 4309 0.15 TNO.dat
64.28 0.415 21.616999999999997 236.86 265.54 354.26599999999996 8.03 37.99 classical o 0 53157.0 4310 0.15 TNO.dat
46.765 0.023 1.3730000000000002 196.951 84.64299999999999 34.929 8.24 45.89 classical m s 53157.0 4311 0.15 TNO.dat
45.565 0.237 18.647000000000002 115.117 288.981 206.87599999999998 8.19 55.59 classical m h 53157.0 4312 0.15 TNO.dat
45.138999999999996 0.073 6.79 131.156 257.709 279.566 8.4 44.83 classical m s 53157.0 4313 0.15 TNO.dat
40.439 0.109 31.569000000000003 25.943 169.581 136.834 7.19 43.85 classical m h 53157.0 4314 0.15 TNO.dat
48.28 0.177 23.820999999999998 3.438 150.262 188.25599999999997 8.2 56.77 classical o 0 53157.0 4315 0.15 TNO.dat
43.595 0.08199999999999999 3.8360000000000003 111.04 176.601 314.60400000000004 7.69 41.25 classical m s 53157.0 4316 0.15 TNO.dat
197.261 0.8220000000000001 43.393 160.09799999999998 157.279 234.042 8.39 337.29 classical o 0 53157.0 4317 0.15 TNO.dat
43.413000000000004 0.084 0.20600000000000002 219.885 299.298 262.21299999999997 7.51 44.2 classical m s 53157.0 4318 0.15 TNO.dat
41.068000000000005 0.07 14.956 167.16099999999997 123.583 300.199 7.93 39.79 classical m h 53157.0 4319 0.15 TNO.dat
66.74600000000001 0.41100000000000003 17.355999999999998 151.232 201.34900000000002 1.985 8.19 39.33 classical o 0 53157.0 4320 0.15 TNO.dat
40.603 0.061 24.456999999999997 289.23400000000004 245.174 283.572 6.71 40.17 classical m h 53157.0 4321 0.15 TNO.dat
55.882 0.33899999999999997 6.093999999999999 209.375 298.844 291.944 8.42 55.04 classical o 0 53157.0 4322 0.15 TNO.dat
47.643 0.341 9.113999999999999 336.38800000000003 94.094 166.146 7.94 63.61 resonant 2 1 53157.0 4323 0.15 TNO.dat
158.775 0.757 25.281 253.855 300.123 316.698 8.07 151.62 classical o 0 53157.0 4324 0.15 TNO.dat
42.64 0.042 15.072000000000001 347.75699999999995 259.965 201.15400000000002 8.5 44.33 classical m h 53157.0 4325 0.15 TNO.dat
230.06099999999998 0.83 20.459 323.687 11.144 175.555 8.46 420.9 classical o 0 53157.0 4326 0.15 TNO.dat
45.538000000000004 0.10400000000000001 3.177 183.23 214.429 42.355 8.28 42.29 classical m s 53157.0 4327 0.15 TNO.dat
43.931999999999995 0.022000000000000002 3.697 25.79 285.33 7.649 8.39 42.96 classical m s 53157.0 4328 0.15 TNO.dat
46.365 0.107 4.118 84.184 223.763 143.753 8.4 50.53 classical m s 53157.0 4329 0.15 TNO.dat
96.412 0.578 3.625 3.853 305.914 2.241 8.49 40.92 classical o 0 53157.0 4330 0.15 TNO.dat
42.739 0.11199999999999999 17.164 124.671 34.242 140.457 8.26 46.64 classical m h 53157.0 4331 0.15 TNO.dat
187.748 0.807 23.156 9.591000000000001 33.92 212.03 8.32 331.96 classical o 0 53157.0 4332 0.15 TNO.dat
63.083 0.413 16.342 162.168 239.388 322.427 8.43 49.1 classical o 0 53157.0 4333 0.15 TNO.dat
53.968999999999994 0.248 18.26 354.92900000000003 293.176 271.497 7.83 56.85 classical o 0 53157.0 4334 0.15 TNO.dat
44.284 0.109 2.8089999999999997 194.515 244.097 347.065 7.51 39.62 classical m s 53157.0 4335 0.15 TNO.dat
60.074 0.373 7.252999999999999 330.966 284.11 7.606 7.85 38.16 classical o 0 53157.0 4336 0.15 TNO.dat
41.786 0.067 37.611 166.11900000000003 6.822 85.355 8.37 41.75 classical m h 53157.0 4337 0.15 TNO.dat
41.059 0.087 24.855999999999998 264.89599999999996 293.819 270.473 8.3 41.34 classical m h 53157.0 4338 0.15 TNO.dat
44.937 0.134 9.879 145.893 111.30799999999999 211.31599999999997 6.58 50.26 classical m h 53157.0 4339 0.15 TNO.dat
66.26100000000001 0.395 31.75 267.433 277.302 26.459 8.32 46.66 classical o 0 53157.0 4340 0.15 TNO.dat
88.384 0.44299999999999995 25.381 109.639 272.62 162.939 8.33 126.71 resonant 5 1 53157.0 4341 0.15 TNO.dat
41.358000000000004 0.126 25.764 295.471 214.821 351.295 8.15 36.25 classical m h 53157.0 4342 0.15 TNO.dat
60.336999999999996 0.397 14.673 4.87 203.477 179.416 8.35 84.31 classical o 0 53157.0 4343 0.15 TNO.dat
221.555 0.84 18.873 30.878 211.338 106.785 8.3 361.1 classical o 0 53157.0 4344 0.15 TNO.dat
86.632 0.5760000000000001 17.153 54.821999999999996 353.05300000000005 1.555 8.3 36.84 classical o 0 53157.0 4345 0.15 TNO.dat
44.269 0.05 7.301 86.616 104.556 62.24100000000001 8.19 43.33 classical m k 53157.0 4346 0.15 TNO.dat
43.966 0.066 1.454 232.859 109.50200000000001 2.313 7.49 41.07 classical m k 53157.0 4347 0.15 TNO.dat
88.07 0.5589999999999999 14.503 116.633 22.006 139.225 8.19 132.1 classical o 0 53157.0 4348 0.15 TNO.dat
42.468 0.134 16.83 320.243 293.936 277.062 8.35 42.53 resonant 5 3 53157.0 4349 0.15 TNO.dat
47.902 0.342 10.189 92.35700000000001 326.499 98.12 7.24 55.03 resonant 2 1 53157.0 4350 0.15 TNO.dat
52.912 0.32899999999999996 9.017999999999999 92.085 279.147 196.90900000000002 8.05 69.87 resonant 7 3 53157.0 4351 0.15 TNO.dat
66.44 0.446 23.88 3.989 316.312 14.359000000000002 7.78 39.63 classical o 0 53157.0 4352 0.15 TNO.dat
68.251 0.47600000000000003 15.463 334.592 217.201 32.889 8.05 49.76 classical o 0 53157.0 4353 0.15 TNO.dat
127.927 0.701 25.074 6.483 60.644 82.743 8.02 170.21 classical o 0 53157.0 4354 0.15 TNO.dat
43.895 0.165 37.845 17.000999999999998 353.144 46.591 8.39 39.67 classical m h 53157.0 4355 0.15 TNO.dat
44.242 0.059000000000000004 7.319 106.48299999999999 28.877 193.601 8.13 46.78 classical m s 53157.0 4356 0.15 TNO.dat
62.328 0.254 20.62 58.293 78.134 246.91 7.84 71.42 resonant 3 1 53157.0 4357 0.15 TNO.dat
62.143 0.268 12.454 71.98100000000001 353.86400000000003 59.086999999999996 7.96 57.51 resonant 3 1 53157.0 4358 0.15 TNO.dat
39.6 0.225 19.747 176.722 148.279 80.319 8.0 40.1 resonant 3 2 53157.0 4359 0.15 TNO.dat
104.50299999999999 0.657 21.471 157.618 224.925 8.977 8.5 42.13 classical o 0 53157.0 4360 0.15 TNO.dat
51.861999999999995 0.326 28.635 105.054 273.028 313.09 8.04 44.35 classical o 0 53157.0 4361 0.15 TNO.dat
44.711999999999996 0.16 13.685 288.356 317.625 322.735 8.14 39.52 classical m h 53157.0 4362 0.15 TNO.dat
82.788 0.556 11.571 177.25799999999998 23.083000000000002 357.838 7.28 36.92 classical o 0 53157.0 4363 0.15 TNO.dat
42.909 0.02 1.419 278.007 260.575 119.50299999999999 8.25 43.34 classical m s 53157.0 4364 0.15 TNO.dat
417.25 0.912 17.926 144.23 47.833999999999996 294.195 8.42 570.1 classical o 0 53157.0 4365 0.15 TNO.dat
44.129 0.073 5.585 130.524 356.92800000000005 160.268 8.41 47.19 classical m k 53157.0 4366 0.15 TNO.dat
44.22 0.04 2.542 153.138 123.573 62.273999999999994 8.31 43.46 classical m s 53157.0 4367 0.15 TNO.dat
56.148999999999994 0.37200000000000005 24.551 331.22900000000004 160.465 341.62300000000005 8.47 37.8 classical o 0 53157.0 4368 0.15 TNO.dat
52.958999999999996 0.33 9.663 9.291 124.514 103.29 8.48 61.61 resonant 7 3 53157.0 4369 0.15 TNO.dat
87.01799999999999 0.562 34.872 192.701 267.985 140.313 8.3 131.06 classical o 0 53157.0 4370 0.15 TNO.dat
53.605 0.308 15.618 164.032 187.02200000000002 251.22099999999998 7.55 62.72 classical o 0 53157.0 4371 0.15 TNO.dat
43.071999999999996 0.147 31.566 37.985 148.564 137.002 7.66 48.06 classical m h 53157.0 4372 0.15 TNO.dat
52.98 0.27399999999999997 13.752 282.303 175.585 267.654 8.37 57.31 resonant 7 3 53157.0 4373 0.15 TNO.dat
64.045 0.377 12.669 51.504 3.573 219.97299999999998 7.01 85.07 classical o 0 53157.0 4374 0.15 TNO.dat
160.925 0.763 22.976 239.65599999999998 155.535 128.50799999999998 7.9 267.55 classical o 0 53157.0 4375 0.15 TNO.dat
195.31099999999998 0.8009999999999999 13.773 231.873 86.54899999999999 310.529 8.25 209.5 classical o 0 53157.0 4376 0.15 TNO.dat
43.782 0.141 28.247 248.734 241.65599999999998 346.73400000000004 7.93 37.84 classical m h 53157.0 4377 0.15 TNO.dat
42.367 0.08800000000000001 41.676 240.38299999999998 266.612 87.02600000000001 8.38 42.5 classical m h 53157.0 4378 0.15 TNO.dat
55.255 0.49 8.337 204.239 71.348 48.38399999999999 8.19 48.51 resonant 5 2 53157.0 4379 0.15 TNO.dat
41.233000000000004 0.153 31.022 184.05700000000002 245.505 183.623 7.45 47.54 classical m h 53157.0 4380 0.15 TNO.dat
40.553000000000004 0.039 16.39 75.11 321.94599999999997 342.325 7.72 39.06 classical m h 53157.0 4381 0.15 TNO.dat
53.53 0.28300000000000003 3.609 56.08 64.76 208.68200000000002 8.44 67.54 classical o 0 53157.0 4382 0.15 TNO.dat
46.528 0.019 0.961 175.699 320.983 16.662 8.15 45.66 classical m s 53157.0 4383 0.15 TNO.dat
119.956 0.6990000000000001 20.982 57.812 185.638 205.24 8.21 200.94 classical o 0 53157.0 4384 0.15 TNO.dat
55.438 0.22899999999999998 30.024 175.074 44.177 343.06800000000004 8.22 43.65 resonant 5 2 53157.0 4385 0.15 TNO.dat
43.121 0.136 40.15 118.103 130.72299999999998 259.533 8.09 44.93 classical m h 53157.0 4386 0.15 TNO.dat
39.412 0.175 19.430999999999997 103.075 158.72299999999998 194.13 8.31 46.17 resonant 3 2 53157.0 4387 0.15 TNO.dat
45.114 0.14400000000000002 28.065 142.939 108.25399999999999 172.453 7.87 51.59 classical m h 53157.0 4388 0.15 TNO.dat
39.569 0.217 29.808000000000003 76.021 226.476 224.361 8.2 46.44 resonant 3 2 53157.0 4389 0.15 TNO.dat
176.595 0.8059999999999999 7.507999999999999 277.728 211.398 162.859 8.29 317.04 scattering 0 0 53157.0 4390 0.15 TNO.dat
39.388000000000005 0.245 25.313000000000002 130.665 351.569 298.69599999999997 8.22 36.87 resonant 3 2 53157.0 4391 0.15 TNO.dat
42.516999999999996 0.042 5.1339999999999995 150.722 276.775 22.615 8.46 40.87 classical m s 53157.0 4392 0.15 TNO.dat
42.705 0.138 10.569 121.23200000000001 212.862 61.625 7.96 40.6 classical m h 53157.0 4393 0.15 TNO.dat
49.247 0.171 57.758 285.883 213.297 135.16899999999998 8.46 55.8 classical o 0 53157.0 4394 0.15 TNO.dat
40.818000000000005 0.079 11.618 281.557 54.903999999999996 60.813 8.0 39.45 classical m h 53157.0 4395 0.15 TNO.dat
63.254 0.365 9.289 286.58 19.912 1.5 8.47 40.19 classical o 0 53157.0 4396 0.15 TNO.dat
44.083 0.031 5.6129999999999995 187.862 127.56200000000001 344.284 8.38 42.78 classical m k 53157.0 4397 0.15 TNO.dat
45.951 0.14300000000000002 2.468 56.172 229.21400000000003 354.89300000000003 8.38 39.43 classical m s 53157.0 4398 0.15 TNO.dat
88.49700000000001 0.46799999999999997 6.153 290.697 73.268 80.482 8.35 100.07 resonant 5 1 53157.0 4399 0.15 TNO.dat
46.828 0.14 4.178 102.773 262.551 316.428 7.49 42.58 classical m s 53157.0 4400 0.15 TNO.dat
39.448 0.225 5.852 264.487 37.53 185.215 8.09 48.29 resonant 3 2 53157.0 4401 0.15 TNO.dat
44.335 0.037000000000000005 6.212000000000001 159.322 97.255 292.337 8.02 43.77 classical m k 53157.0 4402 0.15 TNO.dat
57.508 0.34299999999999997 25.596 344.779 130.884 60.387 8.2 53.99 classical o 0 53157.0 4403 0.15 TNO.dat
88.221 0.359 23.23 342.384 345.82 310.71299999999997 8.11 76.57 resonant 5 1 53157.0 4404 0.15 TNO.dat
